No.,Time,Source,Destination,Time2,Time1,Delay,Delay2,Delay1,Jitter,,,,
14397,340.357906,192.168.1.139,20.43.164.154,340.365164,340.357906,0.007258,0.017409,-0.010151,0.02756,,,,
14398,340.365164,20.43.164.154,192.168.1.139,340.382573,340.365164,0.017409,0.016301,0.001108,0.015193,,,,
14399,340.382573,20.43.164.154,192.168.1.139,340.398874,340.382573,0.016301,0.021096,-0.004795,0.025891,,,,
14400,340.398874,20.43.164.154,192.168.1.139,340.41997,340.398874,0.021096,0.024505,-0.003409,0.027914,,,,
14401,340.41997,192.168.1.139,20.43.164.154,340.444475,340.41997,0.024505,0.000228,0.024277,-0.024049,,,,
14402,340.444475,20.43.164.154,192.168.1.139,340.444703,340.444475,0.000228,0.006269,-0.006041,0.01231,,,,
14403,340.444703,20.43.164.154,192.168.1.139,340.450972,340.444703,0.006269,0.01408,-0.007811,0.021891,,,,
14404,340.450972,20.43.164.154,192.168.1.139,340.465052,340.450972,0.01408,0.012528,0.001552,0.010976,,,,
14405,340.465052,20.43.164.154,192.168.1.139,340.47758,340.465052,0.012528,0.00045,0.012078,-0.011628,,,,
14406,340.47758,Fiberhom_a2:01:60,Broadcast,340.47803,340.47758,0.00045,0.001637,-0.001187,0.002824,,,,
14407,340.47803,192.168.1.47,224.0.0.251,340.479667,340.47803,0.001637,0.002393,-0.000756,0.003149,,,,
14408,340.479667,192.168.1.139,20.43.164.154,340.48206,340.479667,0.002393,0.023129,-0.020736,0.043865,,,,
14409,340.48206,20.43.164.154,192.168.1.139,340.505189,340.48206,0.023129,0.005986,0.017143,-0.011157,,,,
14410,340.505189,20.43.164.154,192.168.1.139,340.511175,340.505189,0.005986,0.004421,0.001565,0.002856,,,,
14411,340.511175,20.43.164.154,192.168.1.139,340.515596,340.511175,0.004421,0.016911,-0.01249,0.029401,,,,
14412,340.515596,20.43.164.154,192.168.1.139,340.532507,340.515596,0.016911,0.001822,0.015089,-0.013267,,,,
14413,340.532507,20.43.164.154,192.168.1.139,340.534329,340.532507,0.001822,0.013783,-0.011961,0.025744,,,,
14414,340.534329,192.168.1.139,20.43.164.154,340.548112,340.534329,0.013783,0.022788,-0.009005,0.031793,,,,
14415,340.548112,20.43.164.154,192.168.1.139,340.5709,340.548112,0.022788,0.021087,0.001701,0.019386,,,,
14416,340.5709,20.43.164.154,192.168.1.139,340.591987,340.5709,0.021087,0,0.021087,-0.021087,,,,
14417,340.591987,20.43.164.154,192.168.1.139,340.591987,340.591987,0,0,0,0,,,,
14418,340.591987,20.43.164.154,192.168.1.139,340.591987,340.591987,0,0,0,0,,,,
14419,340.591987,20.43.164.154,192.168.1.139,340.591987,340.591987,0,0.002367,-0.002367,0.004734,,,,
14420,340.591987,20.43.164.154,192.168.1.139,340.594354,340.591987,0.002367,0.006482,-0.004115,0.010597,,,,
14421,340.594354,192.168.1.139,20.43.164.154,340.600836,340.594354,0.006482,0.014644,-0.008162,0.022806,,,,
14422,340.600836,20.43.164.154,192.168.1.139,340.61548,340.600836,0.014644,0.016497,-0.001853,0.01835,,,,
14423,340.61548,20.43.164.154,192.168.1.139,340.631977,340.61548,0.016497,0.02119,-0.004693,0.025883,,,,
14424,340.631977,20.43.164.154,192.168.1.139,340.653167,340.631977,0.02119,0.003242,0.017948,-0.014706,,,,
14425,340.653167,192.168.1.139,20.43.164.154,340.656409,340.653167,0.003242,0.017413,-0.014171,0.031584,,,,
14426,340.656409,20.43.164.154,192.168.1.139,340.673822,340.656409,0.017413,0.009076,0.008337,0.000739,,,,
14427,340.673822,20.43.164.154,192.168.1.139,340.682898,340.673822,0.009076,0.000858,0.008218,-0.00736,,,,
14428,340.682898,192.168.1.6,224.0.0.251,340.683756,340.682898,0.000858,0.00051,0.000348,0.000162,,,,
14429,340.683756,192.168.1.6,224.0.0.251,340.684266,340.683756,0.00051,0.022309,-0.021799,0.044108,,,,
14430,340.684266,20.43.164.154,192.168.1.139,340.706575,340.684266,0.022309,0.008318,0.013991,-0.005673,,,,
14431,340.706575,192.168.1.139,20.43.164.154,340.714893,340.706575,0.008318,0.001166,0.007152,-0.005986,,,,
14432,340.714893,20.43.164.154,192.168.1.139,340.716059,340.714893,0.001166,0.016017,-0.014851,0.030868,,,,
14433,340.716059,20.43.164.154,192.168.1.139,340.732076,340.716059,0.016017,0.017045,-0.001028,0.018073,,,,
14434,340.732076,20.43.164.154,192.168.1.139,340.749121,340.732076,0.017045,0,0.017045,-0.017045,,,,
14435,340.749121,20.43.164.154,192.168.1.139,340.749121,340.749121,0,0.012747,-0.012747,0.025494,,,,
14436,340.749121,20.43.164.154,192.168.1.139,340.761868,340.749121,0.012747,0.005596,0.007151,-0.001555,,,,
14437,340.761868,192.168.1.139,20.43.164.154,340.767464,340.761868,0.005596,0.015195,-0.009599,0.024794,,,,
14438,340.767464,20.43.164.154,192.168.1.139,340.782659,340.767464,0.015195,0.016532,-0.001337,0.017869,,,,
14439,340.782659,20.43.164.154,192.168.1.139,340.799191,340.782659,0.016532,0.019731,-0.003199,0.02293,,,,
14440,340.799191,20.43.164.154,192.168.1.139,340.818922,340.799191,0.019731,0.027905,-0.008174,0.036079,,,,
14441,340.818922,192.168.1.139,20.43.164.154,340.846827,340.818922,0.027905,0.000846,0.027059,-0.026213,,,,
14442,340.846827,20.43.164.154,192.168.1.139,340.847673,340.846827,0.000846,0.001604,-0.000758,0.002362,,,,
14443,340.847673,20.43.164.154,192.168.1.139,340.849277,340.847673,0.001604,0.018691,-0.017087,0.035778,,,,
14444,340.849277,20.43.164.154,192.168.1.139,340.867968,340.849277,0.018691,0.007109,0.011582,-0.004473,,,,
14445,340.867968,20.43.164.154,192.168.1.139,340.875077,340.867968,0.007109,0.013987,-0.006878,0.020865,,,,
14446,340.875077,192.168.1.139,20.43.164.154,340.889064,340.875077,0.013987,0.000974,0.013013,-0.012039,,,,
14447,340.889064,192.168.1.152,224.0.0.251,340.890038,340.889064,0.000974,0.000317,0.000657,-0.00034,,,,
14448,340.890038,fe80::63:ff2a:30ae:de3e,ff02::fb,340.890355,340.890038,0.000317,0.022002,-0.021685,0.043687,,,,
14449,340.890355,20.43.164.154,192.168.1.139,340.912357,340.890355,0.022002,0.003655,0.018347,-0.014692,,,,
14450,340.912357,20.43.164.154,192.168.1.139,340.916012,340.912357,0.003655,0.013825,-0.01017,0.023995,,,,
14451,340.916012,20.43.164.154,192.168.1.139,340.929837,340.916012,0.013825,0.006925,0.0069,2.50E-05,,,,
14452,340.929837,192.168.1.139,20.43.164.154,340.936762,340.929837,0.006925,0,0.006925,-0.006925,,,,
14453,340.936762,20.43.164.154,192.168.1.139,340.936762,340.936762,0,0.014247,-0.014247,0.028494,,,,
14454,340.936762,20.43.164.154,192.168.1.139,340.951009,340.936762,0.014247,0.018259,-0.004012,0.022271,,,,
14455,340.951009,20.43.164.154,192.168.1.139,340.969268,340.951009,0.018259,0.016032,0.002227,0.013805,,,,
14456,340.969268,20.43.164.154,192.168.1.139,340.9853,340.969268,0.016032,0.00643,0.009602,-0.003172,,,,
14457,340.9853,20.43.164.154,192.168.1.139,340.99173,340.9853,0.00643,0.008503,-0.002073,0.010576,,,,
14458,340.99173,192.168.1.139,20.43.164.154,341.000233,340.99173,0.008503,0.017088,-0.008585,0.025673,,,,
14459,341.000233,20.43.164.154,192.168.1.139,341.017321,341.000233,0.017088,0.020723,-0.003635,0.024358,,,,
14460,341.017321,20.43.164.154,192.168.1.139,341.038044,341.017321,0.020723,0.005759,0.014964,-0.009205,,,,
14461,341.038044,20.43.164.154,192.168.1.139,341.043803,341.038044,0.005759,0.010628,-0.004869,0.015497,,,,
14462,341.043803,192.168.1.139,20.43.164.154,341.054431,341.043803,0.010628,0.011708,-0.00108,0.012788,,,,
14463,341.054431,20.43.164.154,192.168.1.139,341.066139,341.054431,0.011708,0.017109,-0.005401,0.02251,,,,
14464,341.066139,20.43.164.154,192.168.1.139,341.083248,341.066139,0.017109,0.011278,0.005831,0.005447,,,,
14465,341.083248,20.43.164.154,192.168.1.139,341.094526,341.083248,0.011278,0.004243,0.007035,-0.002792,,,,
14466,341.094526,192.168.1.139,20.43.164.154,341.098769,341.094526,0.004243,0.038022,-0.033779,0.071801,,,,
14467,341.098769,20.43.164.154,192.168.1.139,341.136791,341.098769,0.038022,0.004078,0.033944,-0.029866,,,,
14468,341.136791,20.43.164.154,192.168.1.139,341.140869,341.136791,0.004078,0.000242,0.003836,-0.003594,,,,
14469,341.140869,192.168.1.139,20.43.164.154,341.141111,341.140869,0.000242,0.037936,-0.037694,0.07563,,,,
14470,341.141111,20.43.164.154,192.168.1.139,341.179047,341.141111,0.037936,0,0.037936,-0.037936,,,,
14471,341.179047,20.43.164.154,192.168.1.139,341.179047,341.179047,0,0.011206,-0.011206,0.022412,,,,
14472,341.179047,20.43.164.154,192.168.1.139,341.190253,341.179047,0.011206,0.001456,0.00975,-0.008294,,,,
14473,341.190253,192.168.1.139,20.43.164.154,341.191709,341.190253,0.001456,0.007248,-0.005792,0.01304,,,,
14474,341.191709,20.43.164.154,192.168.1.139,341.198957,341.191709,0.007248,0.029946,-0.022698,0.052644,,,,
14475,341.198957,20.43.164.154,192.168.1.139,341.228903,341.198957,0.029946,0.001134,0.028812,-0.027678,,,,
14476,341.228903,20.43.164.154,192.168.1.139,341.230037,341.228903,0.001134,0.006221,-0.005087,0.011308,,,,
14477,341.230037,192.168.1.139,20.43.164.154,341.236258,341.230037,0.006221,0.0137,-0.007479,0.021179,,,,
14478,341.236258,20.43.164.154,192.168.1.139,341.249958,341.236258,0.0137,0.01788,-0.00418,0.02206,,,,
14479,341.249958,20.43.164.154,192.168.1.139,341.267838,341.249958,0.01788,0.001953,0.015927,-0.013974,,,,
14480,341.267838,20.43.164.154,192.168.1.139,341.269791,341.267838,0.001953,0.013655,-0.011702,0.025357,,,,
14481,341.269791,192.168.1.139,20.43.164.154,341.283446,341.269791,0.013655,0.022942,-0.009287,0.032229,,,,
14482,341.283446,20.43.164.154,192.168.1.139,341.306388,341.283446,0.022942,0.015183,0.007759,0.007424,,,,
14483,341.306388,20.43.164.154,192.168.1.139,341.321571,341.306388,0.015183,0.000848,0.014335,-0.013487,,,,
14484,341.321571,192.168.1.139,20.43.164.154,341.322419,341.321571,0.000848,0.011878,-0.01103,0.022908,,,,
14485,341.322419,20.43.164.154,192.168.1.139,341.334297,341.322419,0.011878,0.018254,-0.006376,0.02463,,,,
14486,341.334297,20.43.164.154,192.168.1.139,341.352551,341.334297,0.018254,0.007053,0.011201,-0.004148,,,,
14487,341.352551,20.43.164.154,192.168.1.139,341.359604,341.352551,0.007053,0.021395,-0.014342,0.035737,,,,
14488,341.359604,192.168.1.139,20.43.164.154,341.380999,341.359604,0.021395,0.004893,0.016502,-0.011609,,,,
14489,341.380999,20.43.164.154,192.168.1.139,341.385892,341.380999,0.004893,0.021385,-0.016492,0.037877,,,,
14490,341.385892,20.43.164.154,192.168.1.139,341.407277,341.385892,0.021385,0.000277,0.021108,-0.020831,,,,
14491,341.407277,192.168.1.139,20.43.164.154,341.407554,341.407277,0.000277,0,0.000277,-0.000277,,,,
14492,341.407554,20.43.164.154,192.168.1.139,341.407554,341.407554,0,0.00841,-0.00841,0.01682,,,,
14493,341.407554,Fiberhom_a2:01:60,Broadcast,341.415964,341.407554,0.00841,0.029705,-0.021295,0.051,,,,
14494,341.415964,20.43.164.154,192.168.1.139,341.445669,341.415964,0.029705,0.023367,0.006338,0.017029,,,,
14495,341.445669,192.168.1.139,20.43.164.154,341.469036,341.445669,0.023367,0.022315,0.001052,0.021263,,,,
14496,341.469036,20.43.164.154,192.168.1.139,341.491351,341.469036,0.022315,0.000529,0.021786,-0.021257,,,,
14497,341.491351,192.168.1.139,20.43.164.154,341.49188,341.491351,0.000529,0,0.000529,-0.000529,,,,
14498,341.49188,20.43.164.154,192.168.1.139,341.49188,341.49188,0,0,0,0,,,,
14499,341.49188,20.43.164.154,192.168.1.139,341.49188,341.49188,0,0.015239,-0.015239,0.030478,,,,
14500,341.49188,20.43.164.154,192.168.1.139,341.507119,341.49188,0.015239,0.011811,0.003428,0.008383,,,,
14501,341.507119,20.43.164.154,192.168.1.139,341.51893,341.507119,0.011811,0.015102,-0.003291,0.018393,,,,
14502,341.51893,20.43.164.154,192.168.1.139,341.534032,341.51893,0.015102,0.006568,0.008534,-0.001966,,,,
14503,341.534032,192.168.1.139,20.43.164.154,341.5406,341.534032,0.006568,0.007863,-0.001295,0.009158,,,,
14504,341.5406,20.43.164.154,192.168.1.139,341.548463,341.5406,0.007863,0.017118,-0.009255,0.026373,,,,
14505,341.548463,20.43.164.154,192.168.1.139,341.565581,341.548463,0.017118,0.017703,-0.000585,0.018288,,,,
14506,341.565581,20.43.164.154,192.168.1.139,341.583284,341.565581,0.017703,0.001953,0.01575,-0.013797,,,,
14507,341.583284,192.168.1.139,20.43.164.154,341.585237,341.583284,0.001953,0.013064,-0.011111,0.024175,,,,
14508,341.585237,20.43.164.154,192.168.1.139,341.598301,341.585237,0.013064,0.019686,-0.006622,0.026308,,,,
14509,341.598301,20.43.164.154,192.168.1.139,341.617987,341.598301,0.019686,0.011699,0.007987,0.003712,,,,
14510,341.617987,20.43.164.154,192.168.1.139,341.629686,341.617987,0.011699,0.003156,0.008543,-0.005387,,,,
14511,341.629686,192.168.1.139,20.43.164.154,341.632842,341.629686,0.003156,0.016386,-0.01323,0.029616,,,,
14512,341.632842,20.43.164.154,192.168.1.139,341.649228,341.632842,0.016386,0.026622,-0.010236,0.036858,,,,
14513,341.649228,20.43.164.154,192.168.1.139,341.67585,341.649228,0.026622,0.003822,0.0228,-0.018978,,,,
14514,341.67585,192.168.1.139,20.43.164.154,341.679672,341.67585,0.003822,0.009607,-0.005785,0.015392,,,,
14515,341.679672,20.43.164.154,192.168.1.139,341.689279,341.679672,0.009607,0.009667,-6.00E-05,0.009727,,,,
14516,341.689279,20.43.164.154,192.168.1.139,341.698946,341.689279,0.009667,0.01973,-0.010063,0.029793,,,,
14517,341.698946,20.43.164.154,192.168.1.139,341.718676,341.698946,0.01973,0.004134,0.015596,-0.011462,,,,
14518,341.718676,20.43.164.154,192.168.1.139,341.72281,341.718676,0.004134,0.014726,-0.010592,0.025318,,,,
14519,341.72281,192.168.1.139,20.43.164.154,341.737536,341.72281,0.014726,0.011503,0.003223,0.00828,,,,
14520,341.737536,20.43.164.154,192.168.1.139,341.749039,341.737536,0.011503,0.016349,-0.004846,0.021195,,,,
14521,341.749039,20.43.164.154,192.168.1.139,341.765388,341.749039,0.016349,0.000159,0.01619,-0.016031,,,,
14522,341.765388,192.168.1.139,20.43.164.154,341.765547,341.765388,0.000159,0.017015,-0.016856,0.033871,,,,
14523,341.765547,20.43.164.154,192.168.1.139,341.782562,341.765547,0.017015,0.021797,-0.004782,0.026579,,,,
14524,341.782562,20.43.164.154,192.168.1.139,341.804359,341.782562,0.021797,0.009045,0.012752,-0.003707,,,,
14525,341.804359,20.43.164.154,192.168.1.139,341.813404,341.804359,0.009045,0.004104,0.004941,-0.000837,,,,
14526,341.813404,192.168.1.139,20.43.164.154,341.817508,341.813404,0.004104,0.015523,-0.011419,0.026942,,,,
14527,341.817508,20.43.164.154,192.168.1.139,341.833031,341.817508,0.015523,0.01604,-0.000517,0.016557,,,,
14528,341.833031,20.43.164.154,192.168.1.139,341.849071,341.833031,0.01604,0.013178,0.002862,0.010316,,,,
14529,341.849071,20.43.164.154,192.168.1.139,341.862249,341.849071,0.013178,0.007189,0.005989,0.0012,,,,
14530,341.862249,192.168.1.139,20.43.164.154,341.869438,341.862249,0.007189,0.012672,-0.005483,0.018155,,,,
14531,341.869438,20.43.164.154,192.168.1.139,341.88211,341.869438,0.012672,0.024727,-0.012055,0.036782,,,,
14532,341.88211,20.43.164.154,192.168.1.139,341.906837,341.88211,0.024727,0.00206,0.022667,-0.020607,,,,
14533,341.906837,20.43.164.154,192.168.1.139,341.908897,341.906837,0.00206,0.000322,0.001738,-0.001416,,,,
14534,341.908897,192.168.1.139,20.43.164.154,341.909219,341.908897,0.000322,0.006209,-0.005887,0.012096,,,,
14535,341.909219,192.168.1.139,20.43.164.154,341.915428,341.909219,0.006209,0.016666,-0.010457,0.027123,,,,
14536,341.915428,20.43.164.154,192.168.1.139,341.932094,341.915428,0.016666,0.012283,0.004383,0.0079,,,,
14537,341.932094,20.43.164.154,192.168.1.139,341.944377,341.932094,0.012283,0.004591,0.007692,-0.003101,,,,
14538,341.944377,20.43.164.154,192.168.1.139,341.948968,341.944377,0.004591,0.011388,-0.006797,0.018185,,,,
14539,341.948968,20.43.164.154,192.168.1.139,341.960356,341.948968,0.011388,0.015858,-0.00447,0.020328,,,,
14540,341.960356,192.168.1.139,20.43.164.154,341.976214,341.960356,0.015858,0.008676,0.007182,0.001494,,,,
14541,341.976214,20.43.164.154,192.168.1.139,341.98489,341.976214,0.008676,0.023047,-0.014371,0.037418,,,,
14542,341.98489,20.43.164.154,192.168.1.139,342.007937,341.98489,0.023047,0.000272,0.022775,-0.022503,,,,
14543,342.007937,192.168.1.139,20.43.164.154,342.008209,342.007937,0.000272,0.007333,-0.007061,0.014394,,,,
14544,342.008209,20.43.164.154,192.168.1.139,342.015542,342.008209,0.007333,0.017086,-0.009753,0.026839,,,,
14545,342.015542,20.43.164.154,192.168.1.139,342.032628,342.015542,0.017086,0.015484,0.001602,0.013882,,,,
14546,342.032628,20.43.164.154,192.168.1.139,342.048112,342.032628,0.015484,0.001017,0.014467,-0.01345,,,,
14547,342.048112,192.168.1.139,20.43.164.154,342.049129,342.048112,0.001017,0.020323,-0.019306,0.039629,,,,
14548,342.049129,20.43.164.154,192.168.1.139,342.069452,342.049129,0.020323,0.012783,0.00754,0.005243,,,,
14549,342.069452,20.43.164.154,192.168.1.139,342.082235,342.069452,0.012783,0.016921,-0.004138,0.021059,,,,
14550,342.082235,20.43.164.154,192.168.1.139,342.099156,342.082235,0.016921,0.032765,-0.015844,0.048609,,,,
14551,342.099156,192.168.1.139,20.43.164.154,342.131921,342.099156,0.032765,0.011986,0.020779,-0.008793,,,,
14552,342.131921,20.43.164.154,192.168.1.139,342.143907,342.131921,0.011986,0.017657,-0.005671,0.023328,,,,
14553,342.143907,192.168.1.139,20.43.164.154,342.161564,342.143907,0.017657,0.004323,0.013334,-0.009011,,,,
14554,342.161564,20.43.164.154,192.168.1.139,342.165887,342.161564,0.004323,0,0.004323,-0.004323,,,,
14555,342.165887,20.43.164.154,192.168.1.139,342.165887,342.165887,0,0,0,0,,,,
14556,342.165887,20.43.164.154,192.168.1.139,342.165887,342.165887,0,0.018996,-0.018996,0.037992,,,,
14557,342.165887,20.43.164.154,192.168.1.139,342.184883,342.165887,0.018996,0.00799,0.011006,-0.003016,,,,
14558,342.184883,20.43.164.154,192.168.1.139,342.192873,342.184883,0.00799,0.007242,0.000748,0.006494,,,,
14559,342.192873,192.168.1.139,20.43.164.154,342.200115,342.192873,0.007242,0.015602,-0.00836,0.023962,,,,
14560,342.200115,20.43.164.154,192.168.1.139,342.215717,342.200115,0.015602,0.002625,0.012977,-0.010352,,,,
14561,342.215717,20.43.164.154,192.168.1.139,342.218342,342.215717,0.002625,0.017637,-0.015012,0.032649,,,,
14562,342.218342,192.168.1.135,224.0.0.251,342.235979,342.218342,0.017637,0.011034,0.006603,0.004431,,,,
14563,342.235979,192.168.1.139,20.43.164.154,342.247013,342.235979,0.011034,0.030787,-0.019753,0.05054,,,,
14564,342.247013,20.43.164.154,192.168.1.139,342.2778,342.247013,0.030787,0.000469,0.030318,-0.029849,,,,
14565,342.2778,192.168.1.139,20.43.164.154,342.278269,342.2778,0.000469,0.003892,-0.003423,0.007315,,,,
14566,342.278269,20.43.164.154,192.168.1.139,342.282161,342.278269,0.003892,0,0.003892,-0.003892,,,,
14567,342.282161,20.43.164.154,192.168.1.139,342.282161,342.282161,0,0.016931,-0.016931,0.033862,,,,
14568,342.282161,20.43.164.154,192.168.1.139,342.299092,342.282161,0.016931,0.024634,-0.007703,0.032337,,,,
14569,342.299092,20.43.164.154,192.168.1.139,342.323726,342.299092,0.024634,0.001,0.023634,-0.022634,,,,
14570,342.323726,192.168.1.139,20.43.164.154,342.324726,342.323726,0.001,0.007682,-0.006682,0.014364,,,,
14571,342.324726,20.43.164.154,192.168.1.139,342.332408,342.324726,0.007682,0.015609,-0.007927,0.023536,,,,
14572,342.332408,20.43.164.154,192.168.1.139,342.348017,342.332408,0.015609,0.023521,-0.007912,0.031433,,,,
14573,342.348017,20.43.164.154,192.168.1.139,342.371538,342.348017,0.023521,0.00024,0.023281,-0.023041,,,,
14574,342.371538,20.43.164.154,192.168.1.139,342.371778,342.371538,0.00024,0.00923,-0.00899,0.01822,,,,
14575,342.371778,192.168.1.139,20.43.164.154,342.381008,342.371778,0.00923,0.029688,-0.020458,0.050146,,,,
14576,342.381008,20.43.164.154,192.168.1.139,342.410696,342.381008,0.029688,0.008344,0.021344,-0.013,,,,
14577,342.410696,192.168.1.139,20.43.164.154,342.41904,342.410696,0.008344,0.000911,0.007433,-0.006522,,,,
14578,342.41904,20.43.164.154,192.168.1.139,342.419951,342.41904,0.000911,0.003617,-0.002706,0.006323,,,,
14579,342.419951,20.43.164.154,192.168.1.139,342.423568,342.419951,0.003617,0.000813,0.002804,-0.001991,,,,
14580,342.423568,192.168.1.6,224.0.0.251,342.424381,342.423568,0.000813,0.007185,-0.006372,0.013557,,,,
14581,342.424381,192.168.1.6,224.0.0.251,342.431566,342.424381,0.007185,0.017542,-0.010357,0.027899,,,,
